,token,anchor_type,token_id,character_ids,eventclass,Patient_offsets,Agent_offsets,Location_offsets,Time_offsets,AgentPatient_offsets,Benefactive_offsets,Cargo_offsets,Source_offsets,Target_offsets,Path_offsets,Instrument_offsets,mention_span,mention_span_ids,eventclass_no_number,last_token_id
649,veel,0,17-69,3606-3610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
650,apparentie,0,17-70,3611-3621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
651,toe,0,17-71,3622-3625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
652,en,0,17-72,3626-3628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
653,is,0,17-73,3629-3631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
654,eeee,0,17-74,3632-3636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
655,Vande,0,18-1,3637-3642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
656,Westcust,0,18-2,3643-3651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
657,van,0,18-3,3652-3655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
658,Sumatra,0,18-4,3656-3663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
659,is,0,18-5,3664-3666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
660,hier,0,18-6,3667-3671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
661,den,0,18-7,3672-3675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
662,25.en,0,18-8,3676-3681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
663,d.o,0,18-9,3682-3685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
664,.,0,18-10,3686-3687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
665,mede,0,18-11,3688-3692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
666,abel,0,18-12,3693-3697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
667,aengecomen,isOfType,18-13,3698-3708,Arriving,None,None,None,['18-8[122]'],None,None,['18-19[126]'],['18-2[119]'],None,None,['18-14[123]'],aengecomen,['18-13'],Arriving,18-13
668,de,0,18-14,3709-3711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
669,fluijt,0,18-15,3712-3718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
670,Amstervoen,0,18-16,3719-3729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
671,",",0,18-17,3730-3731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
672,met,0,18-18,3732-3735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
673,900,0,18-19,3736-3739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
674,.,0,18-20,3740-3741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
675,bharen,0,18-21,3742-3748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
676,ppever,0,18-22,3749-3755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
677,aldaer,0,18-23,3756-3762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
678,",",0,18-24,3763-3764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
679,tegen,0,18-25,3765-3770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
680,cleeden,0,18-26,3771-3778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
681,verhandelt,isOfType,18-27,3779-3789,Buying[238]|Selling[239],"['18-19[128]', '18-2[120]|18-26']",None,"['18-2[120]|18-26', '18-2[121]']",None,None,None,None,None,None,None,None,verhandelt,['18-27'],Buying,18-27
682,",",0,18-28,3790-3791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
683,vrij,0,18-29,3792-3796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
684,wat,0,18-30,3797-3800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
685,proffitabelder,0,18-31,3801-3815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
686,dan,0,18-32,3816-3819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
687,opde,0,18-33,3820-3824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
688,custe,0,18-34,3825-3830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
689,van,0,18-35,3831-3834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
690,Patans,0,18-36,3835-3841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
691,",",0,18-37,3842-3843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
692,alsoo,0,18-38,3844-3849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
693,daer,0,18-39,3850-3854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
694,8o,0,18-40,3855-3857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
695,O,0,18-41,3858-3859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
696,cento,0,18-42,3860-3865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
697,aduance,0,18-43,3866-3873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
698,geuen,0,18-44,3874-3879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
699,",",0,18-45,3880-3881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
700,ende,0,18-46,3882-3886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
701,in,0,18-47,3887-3889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
702,Tatane,0,18-48,3890-3896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
703,niet,0,18-49,3897-3901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
704,meer,0,18-50,3902-3906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
705,als,0,18-51,3907-3910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
706,30,0,18-52,3911-3913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
707,.,0,18-53,3914-3915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
708,Ot,0,18-54,3916-3918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
709,FL,0,18-55,3919-3921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
710,W.,0,18-56,3922-3924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
711,Cust,0,18-57,3925-3929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
712,was,0,18-58,3930-3933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
713,opt,0,18-59,3934-3937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
714,vtreck,isOfType,18-60,3938-3944,Leaving,None,None,['18-55[129]'],None,None,None,None,None,None,None,['18-14[125]'],vtreck,['18-60'],Leaving,18-60
715,van,0,18-61,3945-3948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
716,gemelte,0,18-62,3949-3956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
717,Jacht,0,18-63,3957-3962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
718,van,0,18-64,3963-3966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
719,daer,0,18-65,3967-3971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
720,",",0,18-66,3972-3973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
721,noch,0,18-67,3974-3978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
722,goede,0,18-68,3979-3984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
723,partije,0,18-69,3985-3992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
724,peper,0,18-70,3993-3998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
725,te,0,18-71,3999-4001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
726,becomen,isOfType,18-72,4002-4009,Getting,['18-68[130]'],None,None,None,None,None,None,None,None,None,None,becomen,['18-72'],Getting,18-72
727,",",0,18-73,4010-4011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
728,ende,0,18-74,4012-4016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
729,dat,0,18-75,4017-4020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
730,tot,0,18-76,4021-4024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
731,redelijcken,0,18-77,4025-4036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
732,prus,0,18-78,4037-4041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
733,:,0,18-79,4042-4043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
734,Ooch,0,18-80,4044-4048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
735,hebben,isOfType,18-81,4049-4055,HavingInPossession,"['18-82[131]', '18-84[133]']",None,None,None,None,None,None,None,None,None,None,hebben,['18-81'],HavingInPossession,18-81
736,geldt,0,18-82,4056-4061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
737,noch,0,18-83,4062-4066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
738,cleeden,0,18-84,4067-4074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
739,om,0,18-85,4075-4077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
740,derrewaerts,0,18-86,4078-4089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
741,ie,0,18-87,4090-4092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
742,mogen,0,18-88,4093-4098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
743,seijnden,isOfType,18-89,4099-4107,Transportation,"['18-84[134]', '18-82[132]']",None,None,None,None,None,None,None,None,None,None,seijnden,['18-89'],Transportation,18-89
744,.,0,18-90,4108-4109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
745,e.,0,18-91,4110-4112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
746,e,0,18-92,4113-4114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
747,En,0,19-1,4115-4117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
748,D.o,0,20-1,4118-4121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
749,S.r,0,20-2,4122-4125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
750,Is,0,20-3,4126-4128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
751,sier,0,20-4,4129-4133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
752,van,0,20-5,4134-4137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
753,Masilipats.n,0,20-6,4138-4150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
754,ende,0,20-7,4151-4155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
755,Paliacaite,0,20-8,4156-4166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
756,wel,0,20-9,4167-4170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
757,aengecomen,isOfType,20-10,4171-4181,Arriving,None,None,None,['20-1[135]'],None,None,"['20-17[137]', '20-21[138]']","['20-6', '20-8']",None,None,['20-11[136]'],aengecomen,['20-10'],Arriving,20-10
758,t,0,20-11,4182-4183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
759,',0,20-12,4184-4185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
760,Jacht,0,20-13,4186-4191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
761,D,0,20-14,4192-4193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
762,Battania,0,20-15,4194-4202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
763,met,0,20-16,4203-4206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
764,300,0,20-17,4207-4210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
765,.,0,20-18,4211-4212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
766,Clauen,0,20-19,4213-4219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
767,ende,0,20-20,4220-4224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
768,134,0,20-21,4225-4228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
769,-,0,20-22,4229-4230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
770,packen,0,20-23,4231-4237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
771,cleeden,0,20-24,4238-4245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
772,",",0,20-25,4246-4247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
773,blesde,0,20-26,4248-4254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
774,sorteringe,0,20-27,4255-4265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
775,",",0,20-28,4266-4267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
776,alsoo,0,20-29,4268-4273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
777,den,0,20-30,4274-4277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
778,tijt,0,20-31,4278-4282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
779,te,0,20-32,4283-4285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
780,cort,0,20-33,4286-4290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
781,was,0,20-34,4291-4294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
782,",",0,20-35,4295-4296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
783,omme,0,20-36,4297-4301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
784,voor,0,20-37,4302-4306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
785,de,0,20-38,4307-4309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
786,becomene,0,20-39,4310-4318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
787,comrtsr,0,20-40,4319-4326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
788,.,0,20-41,4327-4328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
789,van,0,20-42,4329-4332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
790,hier,0,20-43,4333-4337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
791,met,0,20-44,4338-4341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
792,de,0,20-45,4342-4344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
793,Jachten,0,20-46,4345-4352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
794,Grootenbrouck,0,20-47,4353-4366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
795,Brouwershauen,0,20-48,4367-4380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
796,",",0,20-49,4381-4382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
797,ende,0,20-50,4383-4387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
798,Battr,0,20-51,4388-4393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
799,.,0,20-52,4394-4395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
800,eenich,0,20-53,4396-4402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
801,ander,0,20-54,4403-4408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
802,slach,0,20-55,4409-4414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
803,ofte,0,20-56,4415-4419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
804,meerder,0,20-57,4420-4427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
805,quantiteijt,0,20-58,4428-4439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
806,cleeden,0,20-59,4440-4447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
807,",",0,20-60,4448-4449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
808,te,0,20-61,4450-4452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
809,becomen,isOfType,20-62,4453-4460,Getting,['20-57[139]'],None,None,None,None,None,None,None,None,None,None,becomen,['20-62'],Getting,20-62
810,",",0,20-63,4461-4462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
811,ende,0,20-64,4463-4467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
812,dit,0,20-65,4468-4471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
813,Jaer,0,20-66,4472-4476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
814,hebben,0,20-67,4477-4483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
815,oock,0,20-68,4484-4488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
816,niet,0,20-69,4489-4493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
817,anders,0,20-70,4494-4500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
818,te,0,20-71,4501-4503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
819,verwachten,0,20-72,4504-4514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
820,",",0,20-73,4515-4516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
821,Soo,0,20-74,4517-4520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
822,dat,0,20-75,4521-4524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
823,de,0,20-76,4525-4527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
824,Molucq,0,20-77,4528-4534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
825,",",0,20-78,4535-4536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
826,Amboina,0,20-79,4537-4544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
827,ende,0,20-80,4545-4549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
828,Banida,0,20-81,4550-4556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
829,gelijck,0,20-82,4557-4564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
830,mede,0,20-83,4565-4569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
831,wij,0,20-84,4570-4573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
832,hier,0,20-85,4574-4578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
833,in,0,20-86,4579-4581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
834,Battra,0,20-87,4582-4588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
835,.,0,20-88,4589-4590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
836,noch,0,20-89,4591-4595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
837,een,0,20-90,4596-4599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
838,Jaer,0,20-91,4600-4604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
839,onvoorsien,0,20-92,4605-4615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
840,sullen,0,20-93,4616-4622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
841,moeten,0,20-94,4623-4629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
842,blijven,0,20-95,4630-4637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
843,.,0,20-96,4638-4639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
844,Ofs,0,20-97,4640-4643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
845,oock,0,20-98,4644-4648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
846,acpparent,0,20-99,4649-4658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
847,dat,0,20-100,4659-4662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
848,V.,0,20-101,4663-4665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
849,Ed,0,20-102,4666-4668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
850,:,0,20-103,4669-4670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
851,mede,0,20-104,4671-4675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
852,in,0,20-105,4676-4678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
853,twee,0,20-106,4679-4683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
854,Jaeren,0,20-107,4684-4690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
855,geen,0,20-108,4691-4695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
856,retour,0,20-109,4696-4702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
857,van,0,20-110,4703-4706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
858,daer,0,20-111,4707-4711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
859,becomen,0,20-112,4712-4719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
860,sullen,0,20-113,4720-4726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
861,ende,0,20-114,4727-4731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
862,dat,0,20-115,4732-4735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
863,vermidts,0,20-116,4736-4744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
864,V,0,20-117,4745-4746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
865,Ed,0,20-118,4747-4749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
866,:,0,20-119,4750-4751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
867,eijgen,0,20-120,4752-4758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
868,deffectueusheijt,evokes,20-121,4759-4775,HavingInternalState,None,None,None,None,None,None,None,None,None,None,None,deffectueusheijt,['20-121'],HavingInternalState,20-121
869,int,0,20-122,4776-4779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
870,derrewaerts,0,20-123,4780-4791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
871,beschicken,0,20-124,4792-4802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
872,van,0,20-125,4803-4806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
873,de,0,20-126,4807-4809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
874,Jaerlijcx,0,20-127,4810-4819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
875,geeijschte,0,20-128,4820-4830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
876,capitalen,0,20-129,4831-4840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
877,...,0,20-130,4841-4844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
878,d'E,0,21-1,4845-4848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
879,Leeuwwinne,0,21-2,4849-4859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
880,ende,0,21-3,4860-4864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
881,Kemphaen,0,21-4,4865-4873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
882,waren,0,21-5,4874-4879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
883,op,0,21-6,4880-4882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
884,2en,0,21-7,4883-4886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
885,Novemb,0,21-8,4887-4893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
886,.,0,21-9,4894-4895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
887,pasro,0,21-10,4896-4901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
888,doen,0,21-11,4902-4906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
889,d'Engelsche,0,21-12,4907-4918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
890,Abigael,0,21-13,4919-4926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
891,van,0,21-14,4927-4930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
892,daer,0,21-15,4931-4935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
893,vertrock,isOfType,21-16,4936-4944,Leaving,None,None,['16-1[108]'],['21-7[144]'],None,None,None,None,None,None,['21-12[146]'],vertrock,['21-16'],Leaving,21-16
894,",",0,21-17,4945-4946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
895,aldaer,0,21-18,4947-4953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
896,noch,0,21-19,4954-4958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
897,niet,0,21-20,4959-4963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
898,verlcheinen,isOfType,21-21,4964-4975,Arriving,None,None,['16-1[110]'],['21-7[145]'],None,None,None,None,None,None,"['21-4[142]', '21-1[140]']",verlcheinen,['21-21'],Arriving,21-21
899,",",0,21-22,4976-4977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
900,Ende,0,21-23,4978-4982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
901,is,0,21-24,4983-4985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
902,apparent,0,21-25,4986-4994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
903,dat,0,21-26,4995-4998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
904,geduerende,0,21-27,4999-5009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
905,t'noorder,0,21-28,5010-5019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
906,Mouson,0,21-29,5020-5026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
907,",",0,21-30,5027-5028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
908,daer,0,21-31,5029-5033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
