,token,anchor_type,token_id,character_ids,eventclass,Patient_offsets,Agent_offsets,Location_offsets,Time_offsets,AgentPatient_offsets,Benefactive_offsets,Cargo_offsets,Source_offsets,Target_offsets,Path_offsets,Instrument_offsets,mention_span,mention_span_ids,eventclass_no_number,last_token_id
258,Genegen,0,4-30,1571-1578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
259,en,0,4-31,1579-1581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
260,den,0,4-32,1582-1585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
261,vaandrig,0,4-33,1586-1594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
262,Christiaan,0,4-34,1595-1605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
263,Wilhelm,0,4-35,1606-1613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
264,Hamperl,0,4-36,1614-1621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
265,",",0,4-37,1621-1622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
266,ook,0,4-38,1623-1626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
267,wierd,0,4-39,1627-1632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
268,de,0,4-40,1633-1635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
269,marsch,0,4-41,1636-1642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
270,geslaagen,0,4-42,1643-1652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
271,en,0,4-43,1653-1655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
272,door,0,4-44,1656-1660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
273,de,0,4-45,1661-1663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
274,officieren,0,4-46,1664-1674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
275,met,0,4-47,1675-1678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
276,de,0,4-48,1679-1681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
277,sponton,0,4-49,1682-1689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
278,gesolueert,0,4-50,1690-1700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
279,De,0,5-1,1701-1703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
280,Militairen,0,5-2,1704-1714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
281,uitmakende,0,5-3,1715-1725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
282,de,0,5-4,1726-1728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
283,lijfwigt,0,5-5,1729-1737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
284,bestonden,0,5-6,1738-1747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
285,in,0,5-7,1748-1750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
286,een,0,5-8,1751-1754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
287,Capitain,0,5-9,1755-1763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
288,",",0,5-10,1763-1764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
289,een,0,5-11,1765-1768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
290,Luitenant,0,5-12,1769-1778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
291,",",0,5-13,1778-1779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
292,een,0,5-14,1780-1783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
293,vaandrig,0,5-15,1784-1792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
294,",",0,5-16,1792-1793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
295,Twee,0,5-17,1794-1798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
296,sergeanten,0,5-18,1799-1809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
297,",",0,5-19,1809-1810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
298,Twee,0,5-20,1811-1815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
299,Corporaals,0,5-21,1816-1826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
300,en,0,5-22,1827-1829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
301,Agt,0,5-23,1830-1833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
302,en,0,5-24,1834-1836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
303,veertig,0,5-25,1837-1844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
304,gaanadierd,0,5-26,1845-1855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
305,.,0,5-27,1855-1856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
306,Hanstondt,0,6-1,1857-1866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
307,met,0,6-2,1867-1870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
308,de,0,6-3,1871-1873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
309,komst,isOfType,6-4,1874-1879,Arriving,None,None,['6-5'],['1-67[75]'],None,None,None,None,None,None,None,komst,['6-4'],Arriving,6-4
310,aanboord,0,6-5,1880-1888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
311,de,0,6-6,1889-1891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
312,blag,0,6-7,1892-1896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
313,en,0,6-8,1897-1899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
314,de,0,6-9,1900-1902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
315,winpel,0,6-10,1903-1909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
316,daaronder,0,6-11,1910-1919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
317,bij,0,6-12,1920-1923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
318,gemaakt,0,6-13,1924-1931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
319,en,0,6-14,1932-1934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
320,de,0,6-15,1935-1937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
321,Heeren,0,7-1,1938-1944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
322,gecommitteerden,0,7-2,1945-1960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
323,met,0,7-3,1961-1964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
324,17,0,7-4,1965-1967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
325,schoten,0,7-5,1968-1975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
326,verwellekomt,0,7-6,1976-1988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
327,zijnde,0,7-7,1989-1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
328,",",0,7-8,1995-1996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
329,salueerde,0,7-9,1997-2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
330,den,0,7-10,2007-2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
331,Commandeur,0,7-11,2011-2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
332,van,0,7-12,2022-2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
333,de,0,7-13,2026-2028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
334,rhede,0,7-14,2029-2034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
335,den,0,7-15,2035-2038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
336,Commissaris,0,7-16,2039-2050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
337,met,0,7-17,2051-2054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
338,15,0,7-18,2055-2057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
339,schoten,0,7-19,2058-2065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
340,",",0,7-20,2065-2066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
341,en,0,7-21,2067-2069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
342,wierd,0,7-22,2070-2075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
343,van,0,7-23,2076-2079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
344,Concordia,0,7-24,2080-2089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
345,met,0,7-25,2090-2093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
346,17,0,7-26,2094-2096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
347,schoten,0,7-27,2097-2104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
348,bedankt,0,7-28,2105-2112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
349,Daar,0,8-1,2113-2117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
350,na,0,8-2,2118-2120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
351,salueerde,0,8-3,2121-2130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
352,het,0,8-4,2131-2134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
353,onder,0,8-5,2135-2140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
354,de,0,8-6,2141-2143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
355,Commissie,0,8-7,2144-2153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
356,gehoorende,*,8-8,2154-2164,HavingInPossession,['8-9[119]'],['8-6[118]'],None,['1-67[74]'],None,None,None,None,None,None,None,gehoorende,['8-8'],HavingInPossession,8-8
357,schip,0,8-9,2165-2170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
358,'s,0,8-10,2171-2173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
359,Landskroon,0,8-11,2174-2184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
360,met,0,8-12,2185-2188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
361,17,0,8-13,2189-2191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
362,schoten,0,8-14,2192-2199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
363,",",0,8-15,2199-2200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
364,en,0,8-16,2201-2203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
365,na,0,8-17,2204-2206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
366,dat,0,8-18,2207-2210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
367,men,0,8-19,2211-2214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
368,ruim,0,8-20,2215-2219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
369,een,0,8-21,2220-2223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
370,uur,0,8-22,2224-2227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
371,gewagt,0,8-23,2228-2234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
372,hadde,0,8-24,2235-2240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
373,quamen,isOfType,8-25,2241-2247,Arriving,None,['8-41[122]'],None,['1-67[77]'],None,None,None,None,None,None,None,quamen,['8-25'],Arriving,8-25
374,de,0,8-26,2248-2250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
375,door,0,8-27,2251-2255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
376,den,0,8-28,2256-2259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
377,Geligeerd,0,8-29,2260-2269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
378,koning,0,8-30,2270-2276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
379,en,0,8-31,2277-2279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
380,den,0,8-32,2280-2283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
381,Rijxbestierder,0,8-33,2284-2298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
382,ter,0,8-34,2299-2302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
383,afhaal,evokes,8-35,2303-2309,Translocation,['8-37[121]'],None,None,['1-67[78]'],None,None,None,None,None,None,None,afhaal,['8-35'],Translocation,8-35
384,van,0,8-36,2310-2313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
385,den,0,8-37,2314-2317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
386,Heer,0,8-38,2318-2322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
387,Commissaris,0,8-39,2323-2334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
388,expres,0,8-40,2335-2341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
389,afgezonden,evokes,8-41,2342-2352,BeingEmployed,['8-42[123]'],['8-28[120]'],None,None,None,None,None,None,None,None,None,afgezonden,['8-41'],BeingEmployed,8-41
390,gezanten,0,8-42,2353-2361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
391,",",0,8-43,2361-2362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
392,vermits,0,8-44,2363-2370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
393,de,0,8-45,2371-2373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
394,administrateurs,0,8-46,2374-2389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
395,in,0,8-47,2390-2392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
396,de,0,8-48,2393-2395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
397,Pakhuijzen,0,8-49,2396-2406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
398,aan,0,8-50,2407-2410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
399,en,0,8-51,2411-2413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
400,bezeiden,0,8-52,2414-2422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
401,de,0,8-53,2423-2425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
402,waterpoort,0,8-54,2426-2436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
403,",",0,8-55,2436-2437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
404,de,0,8-56,2438-2440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
405,voor,0,8-57,2441-2445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
406,hun,0,8-58,2446-2449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
407,agter,0,8-59,2450-2455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
408,de,0,8-60,2456-2458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
409,waterpoort,0,8-61,2459-2469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
410,gereets,0,8-62,2470-2477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
411,gelegen,evokes,8-63,2478-2485,BeingAtAPlace,['8-65[127]'],None,['8-59[125]'],['1-67[79]'],None,None,None,None,None,None,None,gelegen,['8-63'],BeingAtAPlace,8-63
412,hebbende,0,8-64,2486-2494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
413,schuit,0,8-65,2495-2501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
414,zonder,0,8-66,2502-2508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
415,eenige,0,8-67,2509-2515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
416,voorkennis,0,8-68,2516-2526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
417,",",0,8-69,2526-2527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
418,op,0,8-70,2528-2530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
419,eigen,0,8-71,2531-2536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
420,authoriteit,0,8-72,2537-2548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
421,met,0,8-73,2549-2552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
422,goederen,0,8-74,2553-2561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
423,naar,0,8-75,2562-2566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
424,de,0,8-76,2567-2569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
425,Rhede,0,8-77,2570-2575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
426,hadden,0,8-78,2576-2582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
427,gezonden,evokes,8-79,2583-2591,Voyage,['8-65[128]'],['8-45[124]'],None,None,None,None,['8-74'],['8-59[126]'],['8-76[129]'],None,None,gezonden,['8-79'],Voyage,8-79
428,",",0,8-80,2591-2592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
429,en,0,8-81,2593-2595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
430,',0,8-82,2596-2597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
431,er,0,8-83,2597-2599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
432,dus,0,8-84,2600-2603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
433,geen,0,8-85,2604-2608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
434,schuit,0,8-86,2609-2615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
435,was,0,8-87,2616-2619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
436,tot,0,8-88,2620-2623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
437,hun,0,8-89,2624-2627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
438,Ed,0,8-90,2628-2630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
439,=,0,8-91,2630-2631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
440,e,0,8-92,2631-2632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
441,transport,isOfType,8-93,2633-2642,Transportation,['8-90[132]'],None,None,['1-67[80]'],None,None,None,None,None,None,['8-86'],transport,['8-93'],Transportation,8-93
442,",",0,8-94,2642-2643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
443,met,0,8-95,2644-2647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
444,hunne,0,8-96,2648-2653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
445,eigen,0,8-97,2654-2659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
446,vaartuigen,0,8-98,2660-2670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
447,",",0,8-99,2670-2671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
448,en,0,8-100,2672-2674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
449,dik,0,8-101,2675-2678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
450,ook,0,8-102,2679-2682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
451,zonder,0,8-103,2683-2689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
452,gecommitteerden,0,8-104,2690-2705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
453,ten,0,8-105,2706-2709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
454,hunne,0,8-106,2710-2715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
455,geleide,0,8-107,2716-2723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
456,",",0,8-108,2723-2724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
457,direct,0,8-109,2725-2731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
458,van,0,8-110,2732-2735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
459,de,0,8-111,2736-2738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
460,wal,0,8-112,2739-2742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
461,aanboord,0,8-113,2743-2751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
462,van,0,8-114,2752-2755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
463,het,0,8-115,2756-2759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
464,schip,0,8-116,2760-2765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
465,Concordia,0,8-117,2766-2775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
466,wordende,0,9-1,2776-2784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
467,door,0,9-2,2785-2789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
468,de,0,9-3,2790-2792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
469,onderkooplieden,0,9-4,2793-2808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
470,Jevers,0,9-5,2809-2815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
471,en,0,9-6,2816-2818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
472,van,0,9-7,2819-2822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
473,Bijland,0,9-8,2823-2830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
474,aan,0,9-9,2831-2834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
475,de,0,9-10,2835-2837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
476,vrlreep,0,9-11,2838-2845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
477,gerecibieert,evokes,9-12,2846-2858,Arriving,None,['8-89[130]'],None,['1-67[86]'],None,None,None,None,None,None,None,gerecibieert,['9-12'],Arriving,9-12
478,",",0,9-13,2858-2859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
479,en,0,9-14,2860-2862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
480,bij,0,9-15,2863-2866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
481,de,0,9-16,2867-2869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
482,hand,0,9-17,2870-2874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
483,naar,0,9-18,2875-2879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
484,den,0,9-19,2880-2883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
485,Heer,0,9-20,2884-2888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
486,Commissaris,0,9-21,2889-2900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
487,geleid,evokes,9-22,2901-2907,Transportation,['8-89[131]'],None,None,['1-67[81]'],None,None,None,None,['9-19[133]'],None,None,geleid,['9-22'],Transportation,9-22
488,bestaande,0,9-23,2908-2917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
489,in,0,9-24,2918-2920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
490,Aria,0,9-25,2921-2925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
491,soeradikarsa,0,9-26,2926-2938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
492,",",0,9-27,2938-2939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
493,Aria,0,9-28,2940-2944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
494,wangsanagara,0,9-29,2945-2957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
495,Aria,0,9-30,2958-2962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
496,ong,0,9-31,2963-2966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
497,Jaija,0,9-32,2967-2972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
498,",",0,9-33,2972-2973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
499,en,0,9-34,2974-2976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
500,den,0,9-35,2977-2980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
501,Ingabeij,0,9-36,2981-2989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
502,Ratoe,0,9-37,2990-2995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
503,Bagoes,0,9-38,2996-3002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
504,Pringalaija,0,9-39,3003-3014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
505,Bij,0,10-1,3015-3018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
506,deese,0,10-2,3019-3024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
507,geleegendheid,0,10-3,3025-3038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
508,hebben,0,10-4,3039-3045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
509,twaalf,0,10-5,3046-3052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
510,granadiers,0,10-6,3053-3063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
511,met,0,10-7,3064-3067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
512,gepresenteert,0,10-8,3068-3081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
513,geweer,0,10-9,3082-3088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
514,in,0,10-10,3089-3091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
515,de,0,10-11,3092-3094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
516,kuil,0,10-12,3095-3099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
517,gestaen,isOfType,10-13,3100-3107,BeingAtAPlace,['10-5[134]'],None,['10-11[135]'],['1-67[87]'],None,None,None,None,None,None,None,gestaen,['10-13'],BeingAtAPlace,10-13
