,token,anchor_type,token_id,character_ids,eventclass,Patient_offsets,Agent_offsets,Location_offsets,Time_offsets,AgentPatient_offsets,Benefactive_offsets,Cargo_offsets,Source_offsets,Target_offsets,Path_offsets,Instrument_offsets,mention_span,mention_span_ids,eventclass_no_number,last_token_id
257,.,0,2-7,1342-1343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
258,wat,0,3-1,1344-1347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
259,bij,0,3-2,1348-1351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
260,de,0,3-3,1352-1354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
261,bediendens,0,3-4,1355-1365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
262,tot,0,3-5,1366-1369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
263,pahan,0,3-6,1370-1375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
264,",",0,3-7,1375-1376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
265,weegens,0,3-8,1377-1384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
266,de,0,3-9,1385-1387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
267,Leverantie,evokes,3-10,1388-1398,Trade,['3-12[122]'],None,None,['3-16[123]'],None,None,None,None,None,None,None,Leverantie,['3-10'],Trade,3-10
268,van,0,3-11,1399-1402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
269,dat,0,3-12,1403-1406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
270,gebp,0,3-13,1407-1411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
271,in,0,3-14,1412-1414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
272,",",0,3-15,1414-1415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
273,voorhet,0,3-16,1416-1423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
274,aenstaende,0,3-17,1424-1434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
275,jaer,0,3-18,1435-1439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
276,hebben,0,3-19,1440-1446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
277,voor,evokes,4-1,1447-1451,Transportation[230],"['4-16[127]', '4-9[126]']",None,None,None,None,None,None,None,['4-3'],None,['4-5[124]'],voor 's vaderland,"['4-1', '4-2', '4-3']",Transportation,4-3
278,'s,evokes,4-2,1452-1454,Transportation[230],"['4-16[127]', '4-9[126]']",None,None,None,None,None,None,None,['4-3'],None,['4-5[124]'],voor 's vaderland,"['4-1', '4-2', '4-3']",Transportation,4-3
279,vaderland,evokes,4-3,1455-1464,Transportation[230],"['4-16[127]', '4-9[126]']",None,None,None,None,None,None,None,['4-3'],None,['4-5[124]'],voor 's vaderland,"['4-1', '4-2', '4-3']",Transportation,4-3
280,Jn,0,4-4,1465-1467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
281,de,0,4-5,1468-1470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
282,prins,0,4-6,1471-1476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
283,Lugenuss,0,4-7,1477-1485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
284,.,0,4-8,1485-1486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
285,22140,0,4-9,1487-1492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
286,lb,0,4-10,1493-1495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
287,kirmanse,0,4-11,1496-1504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
288,2vol,0,4-12,1505-1509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
289,in,0,4-13,1510-1512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
290,246,0,4-14,1513-1516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
291,balen,0,4-15,1517-1522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
292,27000,0,4-16,1523-1528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
293,„,0,4-17,1529-1530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
294,zijde,0,4-18,1531-1536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
295,in,0,4-19,1537-1539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
296,180,0,4-20,1540-1543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
297,voor,evokes,4-21,1544-1548,Transportation[231],"['4-62[136]', '4-46[132]', '4-51[133]', '4-58[135]', '4-65[137]', '4-68[138]', '4-72[139]', '4-42[131]', '4-39[130]', '4-79[141]', '4-75[140]', '4-34[129]', '4-54[134]', '4-83[142]', '4-86[143]', '4-23[128]']",None,None,None,None,None,None,None,['4-22'],None,['4-5[125]'],voor batavia,"['4-21', '4-22']",Transportation,4-22
298,batavia,evokes,4-22,1549-1556,Transportation[231],"['4-62[136]', '4-46[132]', '4-51[133]', '4-58[135]', '4-65[137]', '4-68[138]', '4-72[139]', '4-42[131]', '4-39[130]', '4-79[141]', '4-75[140]', '4-34[129]', '4-54[134]', '4-83[142]', '4-86[143]', '4-23[128]']",None,None,None,None,None,None,None,['4-22'],None,['4-5[125]'],voor batavia,"['4-21', '4-22']",Transportation,4-22
299,Totx,0,4-23,1557-1561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
300,paerden,0,4-24,1562-1569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
301,vaer,0,4-25,1570-1574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
302,van,0,4-26,1575-1578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
303,dat,0,4-27,1579-1582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
304,er,0,4-28,1583-1585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
305,4,0,4-29,1586-1587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
306,voor,0,4-30,1588-1592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
307,bengalen,0,4-31,1593-1601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
308,zijn,0,4-32,1602-1606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
309,.,0,4-33,1606-1607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
310,3000,0,4-34,1608-1612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
311,„,0,4-35,1613-1614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
312,disse,0,4-36,1615-1620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
313,bocke,0,4-37,1621-1626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
314,vellen,0,4-38,1627-1633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
315,38,0,4-39,1634-1636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
316,„,0,4-40,1637-1638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
317,phelpen,0,4-41,1639-1646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
318,116,0,4-42,1647-1650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
319,lb,0,4-43,1651-1653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
320,thuijn,0,4-44,1654-1660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
321,Laden,0,4-45,1661-1666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
322,1000,0,4-46,1667-1671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
323,„,0,4-47,1672-1673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
324,kraek,0,4-48,1674-1679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
325,amandelen,0,4-49,1680-1689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
326,9,0,4-50,1690-1691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
327,600,0,4-51,1692-1695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
328,„,0,4-52,1696-1697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
329,pistasjes,0,4-53,1698-1707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
330,6600,0,4-54,1708-1712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
331,„,0,4-55,1713-1714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
332,gemeene,0,4-56,1715-1722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
333,amandelen,0,4-57,1723-1732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
334,2500,0,4-58,1733-1737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
335,„,0,4-59,1738-1739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
336,rosijnen,0,4-60,1740-1748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
337,.,0,4-61,1748-1749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
338,4000,0,4-62,1750-1754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
339,„,0,4-63,1755-1756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
340,kismis,0,4-64,1757-1763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
341,702,0,4-65,1764-1767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
342,„,0,4-66,1768-1769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
343,pruijmen,0,4-67,1770-1778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
344,50,0,4-68,1779-1781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
345,„,0,4-69,1782-1783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
346,geconfijte,0,4-70,1784-1794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
347,moernagelen,0,4-71,1795-1806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
348,50,0,4-72,1807-1809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
349,„,0,4-73,1810-1811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
350,pruijmellen,0,4-74,1812-1823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
351,100,0,4-75,1824-1827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
352,stx,0,4-76,1828-1831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
353,glase,0,4-77,1832-1837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
354,lampen,0,4-78,1838-1844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
355,130,0,4-79,1845-1848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
356,„,0,4-80,1849-1850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
357,divse,0,4-81,1851-1856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
358,glaswercken,0,4-82,1857-1868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
359,60,0,4-83,1869-1871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
360,kassen,0,4-84,1872-1878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
361,rosewater,0,4-85,1879-1888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
362,17,0,4-86,1889-1891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
363,„,0,4-87,1892-1893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
364,1,0,4-88,1894-1895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
365,clarst,0,4-89,1896-1902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
366,zijn,0,4-90,1903-1907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
367,het,0,4-91,1908-1911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
368,affgescheepte,evokes,4-92,1912-1925,Transportation,None,None,None,None,None,None,None,None,None,None,['4-94'],affgescheepte,['4-92'],Transportation,4-92
369,in,0,4-93,1926-1928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
370,Engeen,0,4-94,1929-1935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
371,beloopt,0,4-95,1936-1943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
372,.,0,4-96,1943-1944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
373,.,0,4-97,1945-1946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
374,.,0,4-98,1947-1948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
375,ƒ153179,0,4-99,1949-1956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
376,.,0,4-100,1956-1957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
377,17,0,4-101,1958-1960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
378,.,0,4-102,1960-1961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
379,8,0,4-103,1962-1963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
380,.,0,4-104,1963-1964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
381,In't,0,4-105,1965-1969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
382,schip,0,4-106,1970-1975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
383,abbekerk,0,4-107,1976-1984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
384,C,0,4-108,1985-1986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
385,voor,evokes,4-109,1987-1991,Transportation[232],"['4-111[147]', '4-122[149]', '4-118[148]', '4-128[150]', '4-131[151]', '4-134[152]']",None,None,None,None,None,None,None,['4-110'],None,['4-106[144]'],voor Ceijlon,"['4-109', '4-110']",Transportation,4-110
386,Ceijlon,evokes,4-110,1992-1999,Transportation[232],"['4-111[147]', '4-122[149]', '4-118[148]', '4-128[150]', '4-131[151]', '4-134[152]']",None,None,None,None,None,None,None,['4-110'],None,['4-106[144]'],voor Ceijlon,"['4-109', '4-110']",Transportation,4-110
387,9000,0,4-111,2000-2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
388,p,0,4-112,2005-2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
389,„,0,4-113,2006-2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
390,s,0,4-114,2007-2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
391,goude,0,4-115,2009-2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
392,Europeaense,0,4-116,2015-2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
393,ducaten,0,4-117,2027-2034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
394,200,0,4-118,2035-2038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
395,lb,0,4-119,2039-2041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
396,kraak,0,4-120,2042-2047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
397,amasdelen,0,4-121,2048-2057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
398,1400,0,4-122,2058-2062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
399,„,0,4-123,2063-2064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
400,gemeene,0,4-124,2065-2072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
401,d,0,4-125,2073-2074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
402,„,0,4-126,2074-2075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
403,o,0,4-127,2075-2076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
404,10,0,4-128,2077-2079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
405,kassen,0,4-129,2080-2086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
406,rosewater,0,4-130,2087-2096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
407,204,0,4-131,2097-2100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
408,lb,0,4-132,2101-2103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
409,veruijmen,0,4-133,2104-2113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
410,35,0,4-134,2114-2116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
411,kassen,0,4-135,2117-2123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
412,",",0,4-136,2123-2124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
413,als,0,4-137,2125-2128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
414,25,0,4-138,2129-2131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
415,d,0,4-139,2132-2133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
416,„,0,4-140,2133-2134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
417,o,0,4-141,2134-2135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
418,clareten,0,4-142,2136-2144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
419,10,0,4-143,2145-2147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
420,„,0,4-144,2148-2149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
421,ordinarie,0,4-145,2150-2159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
422,costende,0,4-146,2160-2168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
423,.,0,4-147,2168-2169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
424,.,0,4-148,2170-2171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
425,ƒ,0,4-149,2172-2173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
426,38830:12,0,4-150,2174-2182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
427,:,0,4-151,2182-2183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
428,8,0,4-152,2184-2185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
429,.,0,4-153,2185-2186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
430,voor,evokes,4-154,2187-2191,Transportation[233],"['4-180[158]', '4-167[155]', '4-161[154]', '4-175[157]', '4-156[153]', '4-170[156]']",None,None,None,None,None,None,None,['4-155'],None,['4-106[145]'],voor Cormandel,"['4-154', '4-155']",Transportation,4-155
431,Cormandel,evokes,4-155,2192-2201,Transportation[233],"['4-180[158]', '4-167[155]', '4-161[154]', '4-175[157]', '4-156[153]', '4-170[156]']",None,None,None,None,None,None,None,['4-155'],None,['4-106[145]'],voor Cormandel,"['4-154', '4-155']",Transportation,4-155
432,100,0,4-156,2202-2205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
433,lb,0,4-157,2206-2208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
434,kraek,0,4-158,2209-2214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
435,amandel,0,4-159,2215-2222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
436,en,0,4-160,2223-2225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
437,700,0,4-161,2226-2229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
438,„,0,4-162,2230-2231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
439,gemeene,0,4-163,2232-2239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
440,d,0,4-164,2240-2241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
441,„,0,4-165,2241-2242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
442,o,0,4-166,2242-2243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
443,50,0,4-167,2244-2246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
444,„,0,4-168,2247-2248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
445,sruijmen,0,4-169,2249-2257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
446,36,0,4-170,2258-2260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
447,kassen,0,4-171,2261-2267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
448,wijn,0,4-172,2268-2272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
449,",",0,4-173,2272-2273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
450,als,0,4-174,2274-2277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
451,10,0,4-175,2278-2280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
452,d,0,4-176,2281-2282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
453,„,0,4-177,2282-2283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
454,os,0,4-178,2283-2285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
455,clareten,0,4-179,2286-2294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
456,26,0,4-180,2295-2297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
457,„,0,4-181,2298-2299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
458,ordinarie,0,4-182,2300-2309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
459,wijn,0,4-183,2310-2314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
460,belopen,0,4-184,2315-2322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
461,„,0,4-185,2323-2324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
462,901,0,4-186,2325-2328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
463,:,0,4-187,2328-2329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
464,6,0,4-188,2330-2331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
465,:,0,4-189,2331-2332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
466,8,0,4-190,2333-2334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
467,.,0,4-191,2334-2335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
468,Voor,evokes,4-192,2336-2340,Transportation[234],"['4-194[159]', '4-203[161]', '4-200[160]', '4-214[164]', '4-227[167]', '4-224[166]', '4-207[162]', '4-211[163]', '4-218[165]', '4-231[168]', '4-236[169]']",None,None,None,None,None,None,None,['4-193'],None,['4-106[146]'],Voor mallabaer,"['4-192', '4-193']",Transportation,4-193
469,mallabaer,evokes,4-193,2341-2350,Transportation[234],"['4-194[159]', '4-203[161]', '4-200[160]', '4-214[164]', '4-227[167]', '4-224[166]', '4-207[162]', '4-211[163]', '4-218[165]', '4-231[168]', '4-236[169]']",None,None,None,None,None,None,None,['4-193'],None,['4-106[146]'],Voor mallabaer,"['4-192', '4-193']",Transportation,4-193
470,13000,0,4-194,2351-2356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
471,p,0,4-195,2357-2358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
472,„,0,4-196,2358-2359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
473,s,0,4-197,2359-2360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
474,goude,0,4-198,2361-2366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
475,ducaten,0,4-199,2367-2374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
476,10,0,4-200,2375-2377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
477,kassen,0,4-201,2378-2384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
478,roservater,0,4-202,2385-2395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
479,110,0,4-203,2396-2399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
480,lb,0,4-204,2400-2402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
481,hasenoten,0,4-205,2403-2412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
482,—,0,4-206,2413-2414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
483,40,0,4-207,2415-2417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
484,„,0,4-208,2418-2419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
485,wal,0,4-209,2420-2423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
486,nooten,0,4-210,2424-2430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
487,120,0,4-211,2431-2434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
488,„,0,4-212,2435-2436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
489,pruijmellen,0,4-213,2437-2448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
490,172,0,4-214,2449-2452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
491,„,0,4-215,2453-2454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
492,kraek,0,4-216,2455-2460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
493,amandelen,0,4-217,2461-2470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
494,425,0,4-218,2471-2474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
495,„,0,4-219,2475-2476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
496,gemeene,0,4-220,2477-2484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
497,d,0,4-221,2485-2486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
498,„,0,4-222,2486-2487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
499,o,0,4-223,2487-2488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
500,82,0,4-224,2489-2491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
501,„,0,4-225,2492-2493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
502,pruijmen,0,4-226,2494-2502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
503,22,0,4-227,2503-2505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
504,kassen,0,4-228,2506-2512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
